pn,id,title,category,answer_count,time,location
54,1749967477135601,我是女，一直希望成为狂野的女生。是否无聊？,[烦恼],1,2025.06.15,美国
54,1749890027135534,核潜艇的耐压壳体,[军事国防],1,2025.06.14,海南
54,1749888578134268,十二生肖各个英语都怎么说？,[外语],1,2025.06.14,北京
54,1749872152132019,男生更多喜欢清纯的女生，还是狂野的女生？,[烦恼],2,2025.06.14,美国
54,1749871390131411,空调在没有插电的情况下，出风叶片自动展开的原因有哪些？,[家居装修],2,2025.06.14,江苏
55,1749802354134326,破解陌生人wifi密码的利与弊有哪些？,[360硬件],4,2025.06.13,江苏
55,1749785173136711,为何社会中的某些人富了后，反而难以看清其身边的人,[烦恼],2,2025.06.13,广东
55,1749784971136477,当年幼的儿子问及“若你变穷，你的亲戚朋友会如何待你”时，你如何处理,[家庭],9,2025.06.13,广东
55,1749781382131580,刚修好的眉毛好看吗,[美容塑身],4,2025.06.13,美国
55,1749779358138905,"买深圳李响的封口机,因性能太差要求退货,深圳龙岗局一直不受理怎么办?",[购物时尚],1,2025.06.13,河南
55,1749773349132519,没钱就不要找女友了对不对？现在女的很物质，现实,[烦恼],1,2025.06.13,宁夏
55,1749699442138708,单身的父亲欲与其初恋再续前缘，你如何处理,[家庭],3,2025.06.12,广东
55,1749699401138649,所有的苹果设备，都能播放ALAC格式的音频吗,[硬件],2,2025.06.12,广东
55,1749699354138586,军队一般如何再编制，战斗之后幸存的士兵,[军事国防],2,2025.06.12,广东
55,1749698559137544,女生眉毛是幼细的好看？还是现不流行幼细的眉毛？,[美容塑身],1,2025.06.12,美国
55,1749694704131910,一般有人多用手机聊电话还是微信？有2手机会否更好,[手机平板],1,2025.06.12,美国
55,1749694636131806,你们什么年份买手机？,[手机平板],2,2025.06.12,美国
55,1749626186131775,如何在传统行业找到高潜力标的？,[创业投资],2,2025.06.11,江苏
55,1749612254136427,为何亲人间即使感情再深，也可能被金钱所难倒,[家庭],2,2025.06.11,广东
55,1749612222136386,为何朋友间关系再好，也可能出现相处好同住难的情况,[烦恼],1,2025.06.11,广东
56,1749609757132694,"光宗薰像不像毛晓彤?想想看,你嘴角是否露出微笑!!",[娱乐人物],1,2025.06.11,广东
56,1749604523135310,头晕眼花，四肢无力,[内科],1,2025.06.11,浙江
56,1749546558130619,如果x➗y=42➗3.5，那么x和y成什么比例，如果m比1.2=1.5比n，那么m和n成什么比例,[数学],3,2025.06.10,山东
56,1749528111137167,危险品用ups运输安全吗,[贸易],2,2025.06.10,浙江
56,1749525510133978,香港人能否在香港开通沪港通，以直接在香港投资A股,[股票],1,2025.06.10,广东
56,1749525481133938,护卫舰一般须要装备，攻击陆地目标的导弹吗,[军事国防],3,2025.06.10,广东
56,1749525086133356,纸张表面涂层用到的树脂有哪些？,[工程学],1,2025.06.10,江苏
56,1749525051133305,油墨厚度对印刷品质量有什么影响？,[工程学],3,2025.06.10,江苏
56,1749495335133703,请问俄放弃航母，然后造核动力战舰，乘载十余架电子战直升机，直升机拦截反舰导弹，这个办法靠谱吗？,[军事国防],1,2025.06.10,广东
56,1749462532130452,我的手机密码忘记了怎么办???,[手机平板],1,2025.06.09,山东
56,1749449378130958,日出表示什么生肖？,[彩票],3,2025.06.09,北京
56,1749439031139924,哪些情况，坦克适合发射导弹以反坦克,[军事国防],2,2025.06.09,广东
56,1749435394133770,饮品是奥运会的一项重要工作,[就业职场],1,2025.06.09,浙江
56,1749366087137043,水池可以作为男性小便池吗？,[两性],1,2025.06.08,江苏
56,1749360865132489,排几个小时，领食物是有意义还是贪小便宜？,[健康知识],1,2025.06.08,美国
57,1749273184133063,女生中文名字是娜，英文名是否该找名字有na字的？,[起名],1,2025.06.07,美国
57,1749261119132498,LVKO是日本什么品牌？,[购物时尚],1,2025.06.07,浙江
57,1749239662132802,美国很多人纹身，所以有话讲我抽烟喝酒纹身讲粗口，也不是坏女人。这话成立？,[军事国防],1,2025.06.07,美国
57,1749190195134161,有人常讲粗口，是否别靠近太多？影响自己,[烦恼],6,2025.06.06,美国
57,1749182946137446,儿子偷偷地移民了，你知情后有何第一反应,[家庭],2,2025.06.06,广东
57,1749182810137356,女儿爱上一个经济条件永远无法相称的人，你如何劝退后者,[烦恼],2,2025.06.06,广东
57,1749182745137295,战场上每个普通的步兵，都须要配备单兵口粮吗,[客户端游戏],1,2025.06.06,广东
57,1749179413133385,如何打破因为烧火导致不能报警的惩罚机制?,[法律法规],2,2025.06.06,江苏
57,1749161657136720,控制不了自己乱讲话乱问问题，是强迫症？怎办,[家庭],4,2025.06.06,美国
57,1749120964135034,如何删除抹除不该存在的一切？,[宗教],1,2025.06.05,江西
57,1749108934130120,聚氨酯树脂为什么会黄变？,[生活常识],2,2025.06.05,江苏
57,1749108896130056,油脂消泡剂和表面活性剂是什么关系？‌,[生活常识],2,2025.06.05,江苏
57,1749102577131380,我有猎奇心理，属于贪玩？,[烦恼],2,2025.06.05,美国
57,1749093880132900,当你发现出手相救的人是初恋，你有何第一反应,[烦恼],2,2025.06.05,广东
57,1749093850132840,你与另一半曾经历生死但最终分手，你有何感受,[烦恼],3,2025.06.05,广东
58,1749023300138624,对一个37岁离异女上头,[家庭],1,2025.06.04,广东
58,1749007223139423,A精于制造乱局且从中获利，这给你一种什么样的感觉,[烦恼],4,2025.06.04,广东
58,1749007051139167,为何某些安全软件，实施免费化,[软件],2,2025.06.04,广东
58,1749007018139116,战机须要在特定的速度，才能发射导弹吗,[军事国防],3,2025.06.04,广东
58,1749005178136260,UV油墨附着力不足的原因是什么？,[健康知识],1,2025.06.04,江苏
58,1749005160136239,柔印油墨转移不好是什么原因？,[肿瘤科],2,2025.06.04,江苏
58,1749002982132956,女生晚上空虚，一个人去酒吧见识，是否不安全？,[烦恼],2,2025.06.04,美国
58,1748994139133283,36岁离异带女儿,[家庭],1,2025.06.04,广东
58,1748975988138728,我是女，思想开放但胆子又很小，喜欢讲开放话题但又不想别人对我有不好看法。,[烦恼],1,2025.06.04,美国
58,1748940531130288,对一个36岁离异带女儿的女人上头,[家庭],1,2025.06.03,广东
58,1748932214135003,用什么软件可以在电脑上看华为手机拍的大光圈照片可以重新对焦,[电脑],1,2025.06.03,广东
58,1748931977134663,中度听力损失需要佩戴助听器吗？,[五官科],9,2025.06.03,河北
58,1748922057134464,水性聚氨酯乳液不稳定的主要原因有哪些？,[美容塑身],2,2025.06.03,江苏
58,1748922036134433,水性涂料分散剂的选用原则是什么？,[生活常识],2,2025.06.03,江苏
58,1748921167133198,你认为人与朋友一同创业，两人容易失去友情吗,[烦恼],4,2025.06.03,广东
59,1748921082133064,假如AI全面普及，这对普通人而言有何实用性,[时事政治],2,2025.06.03,广东
59,1748921049133012,潜艇须要在特定的深度，才能潜射导弹吗,[军事国防],3,2025.06.03,广东
59,1748917319136871,EXCEL中VLOOKUP可以实现吗？,[编程开发],1,2025.06.03,河北
59,1748904855134801,生日一般怎庆祝？蛋糕喜欢哪种？,[美食烹饪],2,2025.06.03,美国
59,1748884905130422,什么行为列入俏皮贪玩？？？,[法律法规],1,2025.06.03,美国
59,1748882793139708,"篠田麻里子和毛晓彤感觉有点像好像是一个类型的,大家有没有觉得呢?",[娱乐人物],1,2025.06.03,广东
59,1748882184139497,人活着为什么就得吃饭？如果家里没饭可以买一份凉皮也算一顿饭吗？,[美食烹饪],2,2025.06.03,宁夏
59,1748853987136204,每年冬至之后，日出日落时间分别是提前还是推迟？,[节日风俗],1,2025.06.02,北京
59,1748834524138247,为何某些女孩外貌与身材普通，但依然有很多高颜值男孩追求,[起名],1,2025.06.02,广东
59,1748834401138125,为何社会中说话怪气的人，容易遭他人讨厌,[烦恼],4,2025.06.02,广东
59,1748834350138071,非阿里云会员下载，会限速吗,[互联网],1,2025.06.02,广东
59,1748779962138029,请详细说明自然规律,[人文社科],1,2025.06.01,江西
59,1748758367139345,常喜欢讲开放话题，是因俏皮贪玩？,[烦恼],3,2025.06.01,美国
59,1748662439137502,行星的内部，一般是什么,[企业管理],3,2025.05.31,广东
59,1748662400137463,为何恒星会灭亡,[历史话题],3,2025.05.31,广东
60,1748662352137428,为何四足生物的奔跑速度，普遍高于双足者,[生物],2,2025.05.31,广东
60,1748662320137407,虎与熊，哪个的战斗力更强,[宠物],3,2025.05.31,广东
60,1748658564134149,基于PLC旋转门的发展现状还有哪些呢？,[互联网],1,2025.05.31,河南
60,1748644148135469,我是女，喜欢看一些光怪陆离的书。但还算不上是狂野？？？,[烦恼],2,2025.05.31,美国
60,1748644034135427,我是大龄剩女，被小过我的男生戏弄。我是否很笨？？小过我的男生手段还高过我？？,[烦恼],2,2025.05.31,美国
60,1748603411135001,请详细说明人类动物植物生物的基因的螺旋的排列的科学合理的规律性。,[生物],1,2025.05.30,江西
60,1748603287134907,土地兼并结束于何时，圈地运动开始，结束于何时？为什么存在土地兼并，圈地运动的直接原因根本原因们是什么,[健身运动],1,2025.05.30,江西
60,1748603149134807,上帝，神灵所预先安排的是什么呢？说明了，意味着什么呢？,[宗教],2,2025.05.30,江西
60,1748591193131792,中国哪个地区的体育最好,[足球],2,2025.05.30,浙江
60,1748577259136150,网上遇到年青男生，他讲与女的胡混。他讲我年龄大了还幼稚,[烦恼],1,2025.05.30,美国
60,1748576102134865,问紫色框眼镜好看些，还是深红色？,[服装服饰],1,2025.05.30,美国
60,1748575333133867,纪律严明在军事实战中，有何实用性,[军事国防],3,2025.05.30,广东
60,1748526911134149,（从出生开始到）考上大学之前一张相不照，（从出生开始到）结婚之前一张照片不照”，这样做合适吗？,[升学入学],1,2025.05.29,吉林
60,1748509134136084,如何选择合适的工业机器人厂家来满足企业需求？,[贸易],3,2025.05.29,新疆
60,1748509102136039,楼宇机器人如何提升现代建筑的智能化管理？,[企业管理],2,2025.05.29,新疆
61,1748488433139637,简单解析，载具如何得知其被导弹锁定,[军事国防],2,2025.05.29,广东
61,1748482564130558,有强迫症，控制不了乱讲话乱问问题。怎办？,[烦恼],4,2025.05.29,美国
61,1748414523136096,山东春考培训机构哪里比较推荐？,[书画美术],2,2025.05.28,山东
61,1748412053132620,人类动物植物生物是上帝的造物，它们的基因的螺旋的排列有一定的科学合理的规律性，就像是上帝预先安排好了,[生物],1,2025.05.28,江西
61,1748405582136057,或许真的存在着的冥冥之中的神灵不是类似西游记的神话小说中的能超越了自然规律的存在而是在冥冥之中就已经,[小说图书],1,2025.05.28,江西
61,1748402705132561,寿司何时，传入日本,[美食烹饪],1,2025.05.28,广东
61,1748402670132512,现在的战斗机之间的空战，如何进行,[单机电脑游戏],1,2025.05.28,广东
61,1748335328130350,二手烟毒厂有哪些危害？,[健康知识],2,2025.05.27,江苏
61,1748327394137590,中医里 血管血於疏通了,[中医],1,2025.05.27,天津
61,1748317082136713,紫外线固化油墨的优势有哪些？,[企业管理],2,2025.05.27,江苏
61,1748316927136504,水性颜料润湿分散剂类型及特点是什么,[人文社科],2,2025.05.27,江苏
61,1748314773132982,原本定好第一次见家长的时间，我爸突然住院，要怎么办？,[家庭],2,2025.05.27,河南
61,1748292724134923,我是女，42岁还喜欢看漫画是否奇怪？我小女生心智，在微信喜欢用可爱头像。是否太不成熟？,[烦恼],1,2025.05.27,美国
61,1748270980137903,求一个较为干净的WPS下载地址,[互联网],2,2025.05.26,湖南
61,1748240686138416,我没长发，不带耳环，不着高跟鞋。是否没女人味？中性打扮，对打扮性感的女生会看她们。会否我是,[服装服饰],1,2025.05.26,美国
62,1748240219137713,女性每天补充多少mg的麦角硫因才有作用？,[健康知识],1,2025.05.26,浙江
62,1748231413138037,一个人只能开通一个股票投资账户吗,[股票],3,2025.05.26,广东
62,1748057362132037,为何英伟达的显卡，其游戏性能卓越,[硬件],1,2025.05.24,广东
62,1748057332132006,AMD的独立显卡，有何游戏方面的优势,[硬件],1,2025.05.24,广东
62,1748054008138422,我喜欢一日本男网红，他本是富家子，18岁,[烦恼],1,2025.05.24,美国
62,1747988614134076,小规模公司员工住院，公司先行垫付的住院费，怎么做分录,[保险],3,2025.05.23,陕西
62,1747979617130057,敢于令别人失望的勇气是否也是一种坚强？,[烦恼],7,2025.05.23,美国
62,1747966176132865,我是女，有公主病，没公主命，很可悲？？？,[烦恼],2,2025.05.23,美国
62,1747934933136162,人浮于事，很多事很无奈！？？？,[烦恼],1,2025.05.23,美国
62,1747886239131991,吴某的做法有罪吗？,[法律法规],2,2025.05.22,吉林
62,1747884415139529,当你得知初恋患无法医疗的罕见疾病，你有何第一反应,[医院],4,2025.05.22,广东
62,1747884343139429,为何古代中国的皇帝越早立太子，政局会越稳定,[历史话题],2,2025.05.22,广东
62,1747884313139388,为何某些战机降落时，需要降落伞辅助,[军事国防],4,2025.05.22,广东
62,1747878495139707,在输入该网站 输入栏网趾不变  但内容跳转别的网站,[互联网],1,2025.05.22,广东
62,1747828285137297,为什么车牌不用“秦、黔、陇、蜀、滇”字样？,[书画美术],1,2025.05.21,北京
63,1747825662134556,夜夜太孤单，我太过思念，歌曲名是啥?,[音乐],1,2025.05.21,黑龙江
63,1747819710138582,晶体管光耦的工作原理？,[就业职场],3,2025.05.21,广东
63,1747817846135811,窗执手的使用寿命怎么样？,[家居装修],4,2025.05.21,广东
63,1747813473138111,美加墨足球杯有多少国家参与,[足球],1,2025.05.21,浙江
63,1747812166135720,哪些软件，能用于去除视频的马赛克,[软件],1,2025.05.21,广东
63,1747792638138815,他来自中国,[书画美术],1,2025.05.21,浙江
63,1747713437136621,如果你富裕但子女不孝，你有何感受,[家庭],5,2025.05.20,广东
63,1747639396136057,听力下降不干预会怎样？会老年痴呆吗？,[五官科],8,2025.05.19,河北
63,1747621399138020,我喜欢麦当娜本身没错？旁人了解不了解根本不重要？麦当娜本身就是一个随性而为，桀骜不纯的人,[烦恼],2,2025.05.19,美国
63,1747619353134425,听说2024年起取消连坐制度，那么拒服兵役不影响后代，只影响自己是吗？,[法律法规],1,2025.05.19,北京
63,1747545338137322,女朋友快和前男友复合了怎么阻止,[家庭],2,2025.05.18,重庆
63,1747471873134820,有没有在成都买过法拍房的朋友？,[购房置业],1,2025.05.17,四川
63,1747466869138907,我是女，很易被人影响。但对一些我喜欢的如反叛偶像，我会很维护。是好事还是？起码对一些事我会坚持,[烦恼],1,2025.05.17,美国
63,1747463359134892,我的号码被人标记了，该怎么清理清除消除掉？,[生活常识],1,2025.05.17,安徽
63,1747396107136981,跨境电商新手卖家搭建AI客服的流程是怎么样的？,[企业管理],1,2025.05.16,广东
64,1747380257137041,本人在湖南学的上学学的商务英语专业，能做外贸吗？,[外语],2,2025.05.16,湖南
64,1747366570139194,为何当一个人绝望时，其容易做出违法的行为,[法律法规],4,2025.05.16,广东
64,1747366346138835,假如你一夜暴富，你会主动告知亲戚朋友吗,[烦恼],6,2025.05.16,广东
64,1747366261138707,更换电脑后，以前在steam所购买的游戏的存档还存在吗,[单机电脑游戏],1,2025.05.16,广东
64,1747366234138668,洲际弹道导弹一般拥有哪些瞄准方式,[军事国防],4,2025.05.16,广东
64,1747365713137795,我是女。问男的开放话题，如你除了太太还有没与其他女孩发生关系。男的说没有。我不觉得愧疚,[烦恼],2,2025.05.16,美国
64,1747350806137750,为什么盈利与亏损百分比相同的情况下，最后必定是亏损？,[股票],4,2025.05.16,北京
64,1747291040136532,我看到一首喜欢的歌曲但是怎么设置为手机彩铃呢？,[手机平板],1,2025.05.15,安徽
64,1747284071137786,一个长方形的面积是64平方厘米，如果他的长减少八分之一，宽增加四分之一,[数学],2,2025.05.15,福建
64,1747279979133188,幻影2000属于单座战斗机吗,[星座占卜],1,2025.05.15,广东
64,1747275772135278,36岁离异带个5岁女儿背着30万房贷的女人,[家庭],2,2025.05.15,广东
64,1747206774135838,这个什么问题？该怎样解决？,[软件],1,2025.05.14,黑龙江
64,1747206076134682,为什么初高中数学很少用除号÷呢？,[数学],3,2025.05.14,北京
64,1747193041138899,055型驱逐舰的主炮，其口径是多少,[人文社科],1,2025.05.14,广东
64,1747189290132125,铅叶不是叶/S,[花鸟鱼虫],1,2025.05.14,浙江
65,1747136478134712,算一算；一个长60cm宽32cm高47cm的鱼缸能装多少升，斤水。,[花鸟鱼虫],1,2025.05.13,辽宁
65,1747121087133676,为啥公交车上看手机的人多？是不是体现国人很闲？,[手机平板],2,2025.05.13,宁夏
65,1747110252139584,怎么样制作开通手机电话彩铃就是介绍公司宣传产品的那种？如何设置？,[手机平板],1,2025.05.13,安徽
65,1747106405134909,上市公司1一共一亿股现每股派息0.2元，持3%股票的A能拿多少分红,[股票],2,2025.05.13,广东
65,1747057419139709,上帝在预先安排什么，神灵在冥冥之中预先安排什么，这说明了什么，意味着什么？土地兼并圈地运动的相同点，,[宗教],1,2025.05.12,江西
65,1747056194138251,“要你造一个地球，你造的出来吗？人类暂时造不出来另一个地球。不信，你造一个试试”的现实意义是,[烦恼],2,2025.05.12,江西
65,1747045046136187,电脑主板类似于哪个人体的器官,[电脑],1,2025.05.12,广东
65,1747045019136163,笔记本电脑的主板，有何特别之处,[电脑],1,2025.05.12,广东
65,1747038174136545,我的号码是公司销售号码总是被电话邦标记为推销电话，又被百度和腾讯管家标记为骚扰电话，咋消除清理？,[手机平板],1,2025.05.12,安徽
65,1747031331134106,工资80元/天，每月有两天带薪休假，怎么算工资,[法律法规],1,2025.05.12,河北
65,1746919795130887,日本生活的男孩是否也受了日本的父权社会影响？有控制欲？,[两性],1,2025.05.11,美国
65,1746756955137280,紫草油”外敷糜烂创面，对比银离子敷料，能否缩短愈合时间？,[健康知识],1,2025.05.09,北京
65,1746674949132833,亲戚A脱贫后便瞧不起仍然贫穷的你，你如何处理,[家庭],3,2025.05.08,广东
65,1746670910135767,超市的中药材能不能买,[购物时尚],2,2025.05.08,浙江
65,1746664929136402,中国的奥运会有多少收入,[体育赛事],1,2025.05.08,浙江
66,1746620478130824,想在校园内做外卖平台创业，用什么系统比较好，需要哪些功能,[创业投资],1,2025.05.07,广东
66,1746605455132371,工业纯水设备的价格一般在多少合适？,[企业管理],1,2025.05.07,四川
66,1746589028130220,“爱情不存在”与“不相信爱情”，你认为两者一样吗,[爱情],8,2025.05.07,广东
66,1746527270130451,为什么存在人类动物植物生物是上帝的造物人类动物植物生物的基因的螺旋的排列有一定科学合理规律就像是上帝,[生物],1,2025.05.06,江西
66,1746407177131188,戴助听器时间长了会对耳朵不好吗？,[五官科],1,2025.05.05,河北
66,1746003997135740,任何事物都可以对应某个五行吗？,[星座占卜],10,2025.04.30,江苏
66,1745994959132635,一个人67平米的房子足够吗？小不小了？,[购房置业],9,2025.04.30,宁夏
66,1745984304131071,纯电动的新能源汽车，只有自动挡吗,[汽车],2,2025.04.30,广东
66,1745893816130517,《本草纲目》载“蟹黄涂疮”治天疱疮，其高蛋白成分是否加重过敏,[健康知识],1,2025.04.29,北京
66,1745816227134127,为何某些父母拥有宗教信仰，其一般希望其子女也信奉同一宗教,[宗教],3,2025.04.28,广东
66,1745758778136277,如何让所担心，所不希望发生，上演的一切不再发生，上演，如何阻止这样的一切的发生，上演，演绎于现实世界,[宗教],1,2025.04.27,江西
66,1745600090130773,教会的人叫我乖点，我觉反感那代表我很坏？他讲我俏皮贪玩，但那都不是坏？,[烦恼],1,2025.04.26,美国
66,1745546737134118,我是反叛的女生，觉得电视里抽烟的女孩很优雅。但是我根本不可以抽烟，我妈曾叫我用打火机点香拜神,[烦恼],1,2025.04.25,美国
66,1745465484130213,iPhone与iPad，能否播放MP4格式的视频,[手机平板],1,2025.04.24,广东
66,1745462365133707,问一个问题，由于家庭管教很严，有强烈的压抑引致有反叛行为？,[家庭],1,2025.04.24,美国
67,1745395259139466,道士服饰很有风采,[服装服饰],1,2025.04.23,浙江
67,1745378747133932,67平米的房子一个人住小不小？没有人来,[购房置业],2,2025.04.23,宁夏
67,1745378490133382,为何社会中的某些人，只适合当酒肉朋友,[烦恼],4,2025.04.23,广东
67,1745358825139498,怎么理解呢,[人文社科],1,2025.04.23,美国
67,1745358127139290,是否网上很多网友可能精神病，想东西不实际？,[烦恼],1,2025.04.23,美国
67,1745310490138142,有人认识六安小姐姐庆岚吗？,[小品相声],1,2025.04.22,安徽
67,1745290991135492,烈士陵园在山下烈士陵园上面埋了许多普通人  请问：这样做可以吗？,[节日风俗],2,2025.04.22,辽宁
67,1745288336130225,投屏投不了了，该怎么设置？,[硬件],2,2025.04.22,山西
67,1745226876137164,怎么看是不是护脊床垫？,[家居装修],1,2025.04.21,广东
67,1745226453136438,为什么说公认的护脊床垫是昂首床垫？,[家居装修],1,2025.04.21,广东
67,1745122598133539,马可蜜蜜题库网登录入口在哪里？,[娱乐人物],1,2025.04.20,山东
67,1745121873132861,你目前的手机，已使用多少年,[手机平板],2,2025.04.20,广东
67,1745048223135246,没有学习的动力怎么办？,[物理],7,2025.04.19,福建
67,1745032806138056,中学的政治与历史，有何不同,[历史话题],3,2025.04.19,广东
67,1745032774138016,天体物理学家相比其他物理学家，有何特别之处,[物理],1,2025.04.19,广东
68,1745021664135967,我是否想太多？？有天晚上，我很孤单空虚很不开心。就上网找一些陌生网友聊天，是男的,[烦恼],2,2025.04.19,美国
68,1744973183136321,夏天穿厚衣服有哪些危害?,[服装服饰],2,2025.04.18,浙江
68,1744956242139695,为什么说哲学已经进入了可计算，可量化时代？,[人文社科],1,2025.04.18,陕西
68,1744956132139548,朴易天下适合小白学吗？,[小说图书],1,2025.04.18,陕西
68,1744956052139439,自由的三重悖论内容是什么？,[人文社科],2,2025.04.18,陕西
68,1744895418135467,为什么造成导致引发了许多外国科学家是有神论者唯心主义者的状况局面？,[时事政治],2,2025.04.17,江西
68,1744895123135071,都是雪糕惹的祸?,[美食烹饪],1,2025.04.17,江苏
68,1744879511135032,题海战术对我来说已经没用了，哭哭，不知道该怎么办,[烦恼],5,2025.04.17,浙江
68,1744850801135887,我姐姐经常喂我吃一个叫螺内啥啥的东西，大概两三年了，这东西有啥用？,[家庭],1,2025.04.17,江苏
68,1744832574137466,当青蛙在井底出来第1眼看到世界时会很震撼，但当它见识多了反而会怀念起当初的单纯？,[烦恼],1,2025.04.17,美国
68,1744796862136509,一个大学室友，平时来往也不多，有一次我在学校外面看到他然后拿着书挡着自己，就跑走了，我也没有得罪他啊,[烦恼],1,2025.04.16,安徽
68,1744794006132161,近视眼驾车不想戴眼镜怎么办?,[服装服饰],5,2025.04.16,江苏
68,1744769179139790,大便不擦屁股的利与弊有哪些？,[生活常识],2,2025.04.16,江苏
68,1744687520133428,为何人类社会的进步，离不开科技,[时事政治],5,2025.04.15,广东
68,1744674074131638,什么是虚数？,[人文社科],1,2025.04.15,北京
69,1744374790132448,如果被妻子性侵怎么办?,[两性],1,2025.04.11,江苏
69,1744356537137640,杀人的冲动怎么办？,[法律法规],3,2025.04.11,江苏
69,1744341712136381,军用声呐能否判断目标的具体外形,[硬件],1,2025.04.11,广东
69,1744336488136031,北京市西城区后英房5号离首都机场近还是大兴机场近？,[北京],1,2025.04.11,重庆
69,1744282609132712,我是76年，属龙，今年该算几岁？,[家庭],2,2025.04.10,浙江
69,1744249451136679,株洲市中心医院司法鉴定中心可以做亲子鉴定吗,[收藏],1,2025.04.10,湖南
69,1744247397132832,牙套总是脱落怎么办?,[五官科],1,2025.04.10,江苏
69,1744169321132322,各类基金的投资风险，分别有多高,[基金债券],2,2025.04.09,广东
69,1744088588139860,羽毛球和网球有哪些区别？,[球类运动],1,2025.04.08,江苏
69,1744083974134393,你如何看待“金钱与爱情间的关系”,[爱情],5,2025.04.08,广东
69,1744081319138994,关键是这样的言论还真的有人点赞啊?,[互联网],1,2025.04.08,江苏
69,1744005548132550,C盘满了找不到占空间文件，无法清理,[软件],1,2025.04.07,广东
69,1743996836130848,HK416突击步枪属于AR15吗,[军事国防],1,2025.04.07,广东
69,1743911072135413,为何多数中国大陆的员工，须要经常加班,[就业职场],1,2025.04.06,广东
69,1743831101136718,遇到小孩强行索要手机的情况怎么办？,[手机平板],1,2025.04.05,江苏
70,1743823807139610,什么样的国家，适宜无死刑,[法律法规],7,2025.04.05,广东
70,1743823702139488,假如人的嘴里没有口水会怎么样,[健康知识],4,2025.04.05,安徽
70,1743737530139746,求一部老片,[影视],6,2025.04.04,安徽
70,1743736656138855,理论上，哪些武器的威力强于核武器,[军事国防],3,2025.04.04,广东
70,1743607089135881,被一个学姐渣了心理难受怎么办,[人文社科],1,2025.04.02,重庆
70,1743579967139241,引足救经的反义词有哪些？,[人文社科],1,2025.04.02,北京
70,1743513668134468,为什么说人类动物植物生物是上帝的造物人类动物植物生物的基因的螺旋排列有一定的科学合理规律性，像是上帝,[生物],1,2025.04.01,江西
70,1743306541138220,你的第一部手机，是什么型号,[手机平板],1,2025.03.30,广东
70,1743253923132284,如何才能用Type c转USB转换文件不会损坏？,[硬件],1,2025.03.29,内蒙古
70,1743130321139367,桑葚干什么季节买最合适,[购物时尚],1,2025.03.28,河南
70,1743059994139999,excel怎么批量删除数据中的数字部分（如下图2412-025）,[软件],2,2025.03.27,北京
70,1743057500135434,判断问答？,[360相关产品],1,2025.03.27,吉林
70,1743046892133490,男友入狱但声称含冤，你的第一反应会选择相信其无辜吗,[烦恼],4,2025.03.27,广东
70,1743044409139264,移动管家汽车一键启动开关型号有哪几种？,[汽车],1,2025.03.27,广东
70,1742980358130152,“日落西山”是中性词吗？,[人文社科],2,2025.03.26,北京
71,1742890329131408,中国统一使用北京时间，如果你在东经105度，就相当于妥妥的全年夏令时了，是吧？,[人文社科],1,2025.03.25,北京
71,1742875935130576,49岁了，突然发胖，158斤，是什么原因？,[健康知识],1,2025.03.25,浙江
71,1742874762139461,食品药品的消费占比,[贸易],1,2025.03.25,浙江
71,1742873011136810,为何垄断方无法同时控制商品的价格与数量,[国民经济],1,2025.03.25,广东
71,1742812714131452,49岁了，突然乳房变得很大，是什么原因？,[妇产科],1,2025.03.24,浙江
71,1742808499137018,神灵是在冥冥之中就已经,[人文社科],1,2025.03.24,江西
71,1742797678136809,丹参15克，党参30克，枸杞30克，白扁豆6克，熟地6克可以配伍吗,[中医],1,2025.03.24,河北
71,1742795150133101,求乐看家的看家鸟应用市场最新分享码,[花鸟鱼虫],1,2025.03.24,浙江
71,1742794682132548,为何社会中多数父母认为，艺术家属低收入人群,[家庭],3,2025.03.24,广东
71,1742794503132337,人工智能若普及，这对于普通人而言有何实用性,[国民经济],2,2025.03.24,广东
71,1742622951130397,先天性手背,[五官科],1,2025.03.22,云南
71,1742569603130457,照片里的女生，颜值如何,[烦恼],2,2025.03.21,美国
71,1742555979136685,江湖救急急求答案,[数学],2,2025.03.21,广东
71,1742547053137463,华企盾加密软件是怎么保护我电脑上的文件的，需要手动操作吗？,[电脑],1,2025.03.21,北京
71,1742529010131325,武术 不只是吸引,[体育赛事],1,2025.03.21,浙江
72,1742527581139181,为何冰敷痛处，可能缓解疼痛,[健康知识],1,2025.03.21,广东
72,1742527553139124,除了经济、科技与消耗，现代战争比拼的内容还有什么,[国民经济],1,2025.03.21,广东
72,1742499117135077,女孩不用对那男的愧疚,[烦恼],1,2025.03.21,美国
72,1742376091138366,急急急，要答案,[人文社科],3,2025.03.19,江苏
72,1742355847134458,电脑出现哪些情况，可能是固态硬盘的故障所致,[硬件],1,2025.03.19,广东
72,1742286824131942,请问国产051C驱逐舰在直升机平台两侧安装鱼雷发射管，发射反潜导弹好吗？全部鱼雷换作反潜导弹好吗？,[军事国防],2,2025.03.18,广东
72,1742278705133764,大龄剩女还是清白之身，喜欢爱看一些另类题材的书。教会的人讲那是不对，其实那些书很多人会买。,[烦恼],1,2025.03.18,美国
72,1742202899131736,塑钢窗配件批发价格多少？选那个牌子好？,[其他],1,2025.03.17,广东
72,1742096918136365,没有手机号在微信里可以加好友吗,[软件],2,2025.03.16,安徽
72,1742096215135542,没有手机号在微信里能加好友吗,[软件],2,2025.03.16,安徽
